source_loan_id,target_loan_id,cosine_similarity,fraud_type,fraud_score,risk_cluster_id,cross_business_scene,innovation_tags
loan_1843,loan_3703,0.9933176636695862,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0318,loan_0426,0.9933168888092041,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0444,loan_1048,0.9933143854141235,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1150,loan_3656,0.9933140277862549,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0911,loan_2126,0.9933122396469116,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0441,loan_3733,0.9933093786239624,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1671,loan_3702,0.9933066368103027,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1390,loan_0228,0.993306577205658,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2204,loan_0123,0.9932953715324402,cross_customer_candidate,1.0,RISK_CLUSTER_283,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0676,loan_2385,0.9932900667190552,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1169,loan_3745,0.9932709336280823,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1748,loan_1856,0.9932677149772644,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2574,loan_1572,0.9932600855827332,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0472,loan_3664,0.9932585954666138,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0597,loan_1253,0.9932576417922974,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3837,loan_0653,0.9932507276535034,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1999,loan_4063,0.99324631690979,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2222,loan_0240,0.9932461977005005,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0653,loan_0943,0.9932458996772766,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3748,loan_1752,0.9932379722595215,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1831,loan_2465,0.9932138323783875,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0598,loan_3879,0.9932135343551636,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_4191,loan_3160,0.9932057857513428,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1911,loan_3156,0.9931961894035339,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2056,loan_3924,0.9931833148002625,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0554,loan_3663,0.9931799173355103,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1683,loan_0172,0.9931797981262207,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1683,loan_1082,0.993177592754364,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1212,loan_3748,0.9931773543357849,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0598,loan_2371,0.9931750297546387,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0125,loan_3094,0.9931644201278687,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0485,loan_0683,0.9931640625,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2216,loan_4212,0.9931614995002747,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1840,loan_2466,0.9931586980819702,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0729,loan_0579,0.9931524991989136,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2593,loan_3600,0.9931426048278809,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1478,loan_0702,0.9931373596191406,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2342,loan_0461,0.9931354522705078,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1551,loan_4031,0.9931329488754272,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1780,loan_3815,0.9931202530860901,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_4023,loan_1772,0.9931129217147827,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0168,loan_4147,0.9930850863456726,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3116,loan_0168,0.9930850863456726,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2445,loan_1644,0.9930834770202637,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2642,loan_1048,0.9930812120437622,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_4120,loan_3089,0.9930797815322876,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1079,loan_2421,0.9930740594863892,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_4061,loan_3241,0.9930652379989624,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3594,loan_0296,0.9930490255355835,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0962,loan_2415,0.9930468797683716,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0722,loan_2192,0.9930329322814941,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0185,loan_2213,0.9930302500724792,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_4187,loan_1911,0.9930258393287659,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2497,loan_3121,0.9930245876312256,cross_customer_candidate,1.0,RISK_CLUSTER_236,False,风险关系簇、高连接节点、极高综合欺诈分
loan_4127,loan_2205,0.993003249168396,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2205,loan_3096,0.9930028915405273,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3140,loan_0171,0.9929990768432617,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2316,loan_0347,0.9929986000061035,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1814,loan_2076,0.9929971098899841,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2036,loan_1748,0.9929945468902588,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0196,loan_3165,0.9929879307746887,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3137,loan_4147,0.9929838180541992,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3116,loan_3137,0.9929838180541992,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0169,loan_2211,0.9929817318916321,cross_customer_candidate,1.0,RISK_CLUSTER_283,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0127,loan_2205,0.9929733872413635,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1614,loan_3539,0.992965042591095,cross_customer_candidate,1.0,RISK_CLUSTER_236,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2542,loan_3608,0.9929641485214233,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_4185,loan_0185,0.9929602146148682,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0865,loan_0372,0.9929591417312622,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3836,loan_2357,0.992955207824707,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0728,loan_2016,0.992952287197113,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1046,loan_0290,0.9929472208023071,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0318,loan_0936,0.9929466247558594,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1776,loan_1814,0.992943286895752,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0817,loan_1702,0.9929399490356445,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1046,loan_0537,0.9929360747337341,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0413,loan_0678,0.9929351210594177,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2316,loan_3730,0.9929341077804565,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2602,loan_3606,0.9929199814796448,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3154,loan_2213,0.9929081201553345,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0353,loan_0403,0.9929059743881226,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0429,loan_3095,0.9929002523422241,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1171,loan_0409,0.9928982257843018,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2603,loan_0420,0.9928961992263794,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0152,loan_1614,0.9928871393203735,cross_customer_candidate,1.0,RISK_CLUSTER_236,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1973,loan_0721,0.9928762912750244,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3878,loan_0597,0.992874026298523,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0482,loan_3791,0.9928721189498901,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3820,loan_0495,0.992870032787323,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1447,loan_3621,0.9928646087646484,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1621,loan_4023,0.9928590655326843,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3154,loan_4185,0.9928537607192993,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2419,loan_3989,0.9928479194641113,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3871,loan_0857,0.9928469657897949,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0962,loan_3982,0.9928396940231323,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1399,loan_2435,0.9928382635116577,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1470,loan_2100,0.9928381443023682,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0395,loan_1036,0.9928151369094849,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1478,loan_2164,0.9927896857261658,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1910,loan_0361,0.9927736520767212,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2395,loan_3933,0.9927722811698914,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0733,loan_1253,0.9927654266357422,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0716,loan_1577,0.9927576780319214,cross_customer_candidate,1.0,RISK_CLUSTER_098,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2375,loan_3887,0.9927321076393127,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_4123,loan_2204,0.9927319288253784,cross_customer_candidate,1.0,RISK_CLUSTER_283,False,风险关系簇、高连接节点、极高综合欺诈分
loan_4115,loan_4061,0.9927284717559814,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0394,loan_1447,0.992721676826477,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3092,loan_4123,0.9927190542221069,cross_customer_candidate,1.0,RISK_CLUSTER_283,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2362,loan_3851,0.9927074909210205,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0393,loan_1675,0.9927073121070862,cross_customer_candidate,1.0,RISK_CLUSTER_240,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0395,loan_0883,0.9927017092704773,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0477,loan_4064,0.9926897287368774,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2179,loan_0117,0.9926722645759583,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0117,loan_0177,0.9926716685295105,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0518,loan_3833,0.992669939994812,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3111,loan_4142,0.9926676154136658,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3753,loan_0387,0.9926512241363525,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3901,loan_0650,0.9926481246948242,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0210,loan_0393,0.9926475286483765,cross_customer_candidate,1.0,RISK_CLUSTER_240,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0663,loan_3678,0.9926471710205078,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3929,loan_0716,0.9926430583000183,cross_customer_candidate,1.0,RISK_CLUSTER_098,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0277,loan_2012,0.9926421642303467,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0395,loan_3759,0.9926115870475769,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1019,loan_1520,0.9926061630249023,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3865,loan_0570,0.9925901293754578,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1154,loan_2181,0.992571234703064,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3612,loan_1636,0.9925704002380371,cross_customer_candidate,1.0,RISK_CLUSTER_283,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2169,loan_3657,0.9925702810287476,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0357,loan_1377,0.9925575852394104,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1491,loan_3236,0.9925551414489746,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1961,loan_0191,0.9925544261932373,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3802,loan_0462,0.9925508499145508,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1858,loan_4053,0.9925423860549927,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0126,loan_0429,0.9925335645675659,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0377,loan_1169,0.9925308227539062,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3858,loan_2174,0.9925307035446167,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1908,loan_0935,0.9925228357315063,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1457,loan_1621,0.9925128221511841,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1736,loan_1577,0.9925056099891663,cross_customer_candidate,1.0,RISK_CLUSTER_098,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0178,loan_4178,0.9925001263618469,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1551,loan_2442,0.9924964904785156,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2340,loan_0453,0.9924849271774292,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2389,loan_0694,0.9924829006195068,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_4115,loan_0272,0.9924805164337158,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0277,loan_3246,0.9924720525741577,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1757,loan_3722,0.9924660921096802,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1995,loan_3241,0.9924591183662415,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1971,loan_2171,0.9924346804618835,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1422,loan_3871,0.9924314022064209,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2198,loan_4084,0.9924241304397583,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0977,loan_2417,0.9924205541610718,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1999,loan_1689,0.992419421672821,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2532,loan_0253,0.9924173355102539,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0599,loan_2372,0.9924129843711853,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0657,loan_1863,0.992408275604248,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0244,loan_2529,0.9924032688140869,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2490,loan_3105,0.9923967123031616,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1333,loan_3620,0.9923948049545288,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0115,loan_4061,0.9923785924911499,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3129,loan_0160,0.9923635721206665,cross_customer_candidate,1.0,RISK_CLUSTER_373,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0886,loan_2099,0.9923468828201294,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1924,loan_2469,0.9923372864723206,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0084,loan_2198,0.9923301935195923,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1270,loan_2432,0.9923288226127625,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2354,loan_3830,0.9923261404037476,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_4207,loan_3602,0.9923176765441895,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0444,loan_2642,0.9923145771026611,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_4207,loan_1618,0.9923139214515686,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0911,loan_0322,0.9923087358474731,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0132,loan_3101,0.9923079013824463,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0693,loan_3918,0.9922912120819092,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2455,loan_4041,0.9922891855239868,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2320,loan_0366,0.9922881126403809,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0663,loan_1724,0.9922646284103394,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1124,loan_3686,0.9922569990158081,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1244,loan_1802,0.9922568798065186,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1804,loan_2099,0.9922523498535156,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0729,loan_3681,0.9922505617141724,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2490,loan_1217,0.9922424554824829,cross_customer_candidate,1.0,RISK_CLUSTER_290,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2196,loan_3045,0.9922356605529785,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0693,loan_2388,0.9922261238098145,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0690,loan_1037,0.9922231435775757,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0750,loan_2398,0.9922194480895996,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3802,loan_0718,0.9922182559967041,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_0733,loan_3878,0.9922165274620056,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_1939,loan_1202,0.992214560508728,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_3797,loan_0456,0.9922139048576355,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2418,loan_1055,0.9922042489051819,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2595,loan_1834,0.9922015070915222,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2403,loan_0829,0.9921943545341492,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
loan_2474,loan_3051,0.9921835064888,cross_customer_candidate,1.0,RISK_CLUSTER_120,False,风险关系簇、高连接节点、极高综合欺诈分
